#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,-58.2973198522,354.322616278,0.0307616681685
2000,-16.1558862026,232.335035677,0.0307616681685
3000,-24.4733607288,217.081336865,0.0307616681685
4000,-7.78419156743,309.098119841,0.0307616681685
5000,-63.5926673348,380.864998226,0.0307616681685
6000,-40.1789149098,299.003659883,0.0307616681685
7000,-36.2727910456,421.808366035,0.0307616681685
8000,-67.0917733797,276.796887346,0.0307616681685
9000,-38.8831407398,318.659088739,0.0307616681685
10000,-41.0690800541,347.183778551,0.0307616681685
11000,-10.2114568049,385.20955867,0.0307616681685
12000,-51.5889813579,174.602054669,0.0307616681685
13000,-36.7043645037,313.649798687,0.0307616681685
14000,-52.0924743183,305.595013565,0.0307616681685
15000,-46.0117747037,316.389483261,0.0307616681685
16000,-56.2692219053,269.65618494,0.0307616681685
17000,0.58666005162,310.27037452,0.0307616681685
18000,-51.9676384826,328.511573185,0.0307616681685
19000,-40.5679314174,251.957447939,0.0307616681685
20000,-40.1868879635,298.949976232,0.0307616681685
21000,-17.7998271945,371.498307519,0.0307616681685
22000,-63.6064319078,301.840907879,0.0307616681685
23000,-19.5138740382,345.241600378,0.0307616681685
24000,-18.0604292169,319.470849361,0.0307616681685
25000,-4.83924645949,336.163729848,0.0307616681685
26000,-50.5328663952,320.946737408,0.0307616681685
27000,-23.7752678339,346.977014731,0.0307616681685
28000,-47.8743713703,401.016596852,0.0307616681685
29000,-49.2365973562,298.515666691,0.0307616681685
30000,-41.0478238845,272.491517402,0.0307616681685
31000,-71.7920203297,281.405915543,0.0307616681685
32000,-52.7645960887,377.074934364,0.0307616681685
33000,-24.6783494816,214.584827204,0.0307616681685
34000,-29.4242867668,208.819628595,0.0307616681685
35000,-42.7613360308,282.00323767,0.0307616681685
36000,-32.1230073122,362.511309437,0.0307616681685
37000,-37.4534183734,331.263997876,0.0307616681685
38000,-51.9114598308,393.801595573,0.0307616681685
39000,-49.6159696273,319.669779739,0.0307616681685
40000,-31.4146140946,313.240974852,0.0307616681685
41000,-27.3366300772,270.29218677,0.0307616681685
42000,-48.6854450079,310.216608362,0.0307616681685
43000,-44.3864521983,264.014149026,0.0307616681685
44000,-35.2697228495,325.471012202,0.0307616681685
45000,-37.2535590965,304.733513361,0.0307616681685
46000,-36.4507734658,278.252447679,0.0307616681685
47000,-37.6818057829,359.059970075,0.0307616681685
48000,-41.2050318425,407.235859136,0.0307616681685
49000,-19.0873354827,274.92475783,0.0307616681685
50000,-44.5641157767,453.247327044,0.0307616681685
51000,-42.9404242769,399.632368046,0.0307616681685
52000,-31.2601409581,318.80894816,0.0307616681685
53000,-47.1204868056,302.426906333,0.0307616681685
54000,-58.9242600167,268.335782978,0.0307616681685
55000,-49.9022894509,245.282486436,0.0307616681685
56000,-57.318629069,314.628056838,0.0307616681685
57000,-60.1959442715,370.509903328,0.0307616681685
58000,-19.8107077199,353.830439289,0.0307616681685
59000,-56.5375730305,453.190698726,0.0307616681685
60000,-13.1027944665,295.000607536,0.0307616681685
61000,-22.1795456762,292.871916331,0.0307616681685
62000,-37.1024246452,281.394622899,0.0307616681685
63000,-47.8317780802,303.9340866,0.0307616681685
64000,-49.6549607998,241.214091133,0.0307616681685
65000,-59.7954827792,283.016673133,0.0307616681685
66000,-70.5616161522,338.20011687,0.0307616681685
67000,-45.1861475793,316.567710321,0.0307616681685
68000,-32.3749626172,402.87212687,0.0307616681685
69000,-80.7190348332,231.17091687,0.0307616681685
70000,-33.3848915719,313.936975076,0.0307616681685
71000,-39.2804949216,194.68334467,0.0307616681685
72000,-29.7571536845,344.331088286,0.0307616681685
73000,-56.340857567,265.924074072,0.0307616681685
74000,-72.6613359161,332.862460215,0.0307616681685
75000,-64.6517609112,217.766844756,0.0307616681685
76000,-45.8151177301,246.953110872,0.0307616681685
77000,-38.383278921,287.388465601,0.0307616681685
78000,-10.7100939524,312.017173296,0.0307616681685
79000,-20.232452447,339.796468916,0.0307616681685
80000,-55.7671737388,328.324714589,0.0307616681685
81000,-55.0957581286,334.417873138,0.0307616681685
82000,-15.4172797605,298.45995605,0.0307616681685
83000,-44.28646494,217.162654968,0.0307616681685
84000,-27.2421026196,291.193441661,0.0307616681685
85000,-65.3181620021,247.339529132,0.0307616681685
86000,-67.1238456655,268.693903978,0.0307616681685
87000,-23.482340415,304.991190371,0.0307616681685
88000,-45.8698665802,310.440571037,0.0307616681685
89000,-50.7426260484,254.802771387,0.0307616681685
90000,-20.7840268643,401.73520091,0.0307616681685
91000,-37.5694862722,333.846550613,0.0307616681685
92000,-34.629076876,395.681466049,0.0307616681685
93000,-78.3556967943,274.241185374,0.0307616681685
94000,-2.66647154858,364.914256947,0.0307616681685
95000,-49.5208003616,284.860597745,0.0307616681685
96000,-41.1056918876,220.206026111,0.0307616681685
97000,-31.53396871,334.380701129,0.0307616681685
98000,-43.4533464131,220.973210848,0.0307616681685
99000,-67.336517517,227.248708706,0.0307616681685
100000,-31.0206775928,316.232290942,0.0307616681685
101000,-46.8276258262,271.001083826,0.0307616681685
102000,-47.1747154408,286.709307847,0.0307616681685
103000,-28.6998622549,304.61282234,0.0307616681685
104000,-42.3295741814,286.488972175,0.0307616681685
105000,-26.4414173341,270.898316359,0.0307616681685
106000,-24.645743489,393.738770469,0.0307616681685
107000,-17.2668422769,283.507334595,0.0307616681685
108000,-44.0873946286,293.348653738,0.0307616681685
109000,-50.2144018889,299.682030762,0.0307616681685
110000,-37.3795556001,214.094075162,0.0307616681685
111000,-36.4676285163,312.762386374,0.0307616681685
112000,-63.5882095475,363.524545123,0.0307616681685
113000,-44.1158063509,287.578449017,0.0307616681685
114000,-43.4708193862,284.020724779,0.0307616681685
115000,-18.9007654771,232.359180549,0.0307616681685
116000,-34.4446834839,330.429006764,0.0307616681685
117000,-32.5018404767,310.515377575,0.0307616681685
118000,-13.0114058187,310.982446154,0.0307616681685
119000,-50.4792807861,422.231169754,0.0307616681685
120000,-51.7614776702,342.996508464,0.0307616681685
121000,-44.8847922243,335.898687289,0.0307616681685
122000,-60.9214807595,272.553201088,0.0307616681685
123000,-42.8850588839,309.839541813,0.0307616681685
124000,-55.2786997789,257.729324582,0.0307616681685
125000,-47.3378982202,227.639049644,0.0307616681685
126000,-78.6587541097,331.130742122,0.0307616681685
127000,-29.0597811135,352.501437231,0.0307616681685
128000,-31.7250678304,349.988353845,0.0307616681685
129000,-71.0725744662,365.092515883,0.0307616681685
130000,-35.2351582366,320.68791027,0.0307616681685
131000,-26.5700995416,346.471631382,0.0307616681685
132000,-66.6016935284,324.010295433,0.0307616681685
133000,-31.5019806573,258.501034653,0.0307616681685
134000,-10.9325435566,286.849205063,0.0307616681685
135000,-67.343617361,304.842993542,0.0307616681685
136000,-23.5570359317,333.202229008,0.0307616681685
137000,-64.7467807825,339.526061745,0.0307616681685
138000,-62.921381362,283.418631842,0.0307616681685
139000,-44.4856644989,267.050558635,0.0307616681685
140000,-56.2200150655,268.598635146,0.0307616681685
141000,-68.2696755612,318.435556214,0.0307616681685
142000,-55.6134979036,259.775183605,0.0307616681685
143000,-75.3753540914,356.444541688,0.0307616681685
144000,-27.4353733314,325.138479481,0.0307616681685
145000,-12.215855927,371.908056807,0.0307616681685
146000,-44.2769339669,284.484228564,0.0307616681685
147000,-22.3944230269,345.276972767,0.0307616681685
148000,-52.3726307,278.267905349,0.0307616681685
149000,-65.9942935466,403.806407249,0.0307616681685
150000,-55.63017564,308.005401062,0.0307616681685
151000,-75.4508080805,288.011376604,0.0307616681685
152000,-56.8880635994,248.529585102,0.0307616681685
153000,-61.3739753724,256.775916101,0.0307616681685
154000,-40.1671637455,312.348529771,0.0307616681685
155000,-44.1537542752,284.604546044,0.0307616681685
156000,-58.1564223334,218.64031606,0.0307616681685
157000,-23.0693067964,270.135893232,0.0307616681685
158000,-36.2821511863,288.5648094,0.0307616681685
159000,-36.7111329592,268.551335585,0.0307616681685
160000,-73.0721144003,272.941795782,0.0307616681685
161000,-54.3051156308,251.433705977,0.0307616681685
162000,-36.8994878661,386.210333715,0.0307616681685
163000,-27.478937295,323.509554973,0.0307616681685
164000,-60.0411727659,338.15609772,0.0307616681685
165000,-58.8770528611,354.442633375,0.0307616681685
166000,-5.94593457371,296.590031688,0.0307616681685
167000,-25.032346813,286.059539422,0.0307616681685
168000,-49.7220827741,321.83891688,0.0307616681685
169000,-47.1356542144,219.18895169,0.0307616681685
170000,-57.098197215,249.079025252,0.0307616681685
171000,-39.0719940176,283.479985224,0.0307616681685
172000,-39.880212823,330.744981836,0.0307616681685
173000,-51.50546352,407.828904755,0.0307616681685
174000,-23.035751972,282.823232388,0.0307616681685
175000,-54.0635452525,390.823664323,0.0307616681685
176000,-32.2527542484,294.58763801,0.0307616681685
177000,-48.9881381631,278.35485321,0.0307616681685
178000,-60.8090454135,476.266958278,0.0307616681685
179000,-59.3131209715,268.61453812,0.0307616681685
180000,-39.9151625695,274.032191903,0.0307616681685
181000,-59.4074196683,191.741406419,0.0307616681685
182000,-77.3953513226,437.252044362,0.0307616681685
183000,-25.5652004787,249.231840866,0.0307616681685
184000,-51.2715596649,237.34661647,0.0307616681685
185000,-44.0731074573,229.671680671,0.0307616681685
186000,-12.4951864372,258.905819455,0.0307616681685
187000,-47.0683052618,229.106828956,0.0307616681685
188000,-44.8726174797,317.984654256,0.0307616681685
189000,-46.2665859076,361.611704894,0.0307616681685
190000,-33.1303407167,220.404619166,0.0307616681685
191000,-37.1758815854,355.162531702,0.0307616681685
192000,-41.6770365979,312.180610318,0.0307616681685
193000,-35.3286805386,293.692418791,0.0307616681685
194000,-25.5748755199,252.643766721,0.0307616681685
195000,-41.6793848328,229.500103605,0.0307616681685
196000,-65.6510358019,430.393538481,0.0307616681685
197000,-33.4796099936,284.577637689,0.0307616681685
198000,-63.2130816587,245.585922559,0.0307616681685
199000,-9.50877466163,324.231056081,0.0307616681685
200000,-49.3454495633,341.485921573,0.0307616681685
201000,-26.1219569941,217.24016063,0.0307616681685
202000,-43.5689383277,353.023719582,0.0307616681685
203000,-53.6895437734,332.23623879,0.0307616681685
204000,-53.9260700281,326.754545797,0.0307616681685
205000,-50.9745680268,246.174696826,0.0307616681685
206000,-61.4836572624,348.220897096,0.0307616681685
207000,-15.4944528575,235.746889048,0.0307616681685
208000,-28.9029452864,339.442903686,0.0307616681685
209000,-61.2549867749,312.868205661,0.0307616681685
210000,-66.8075198618,232.479203486,0.0307616681685
211000,-46.332918998,329.239070572,0.0307616681685
212000,-44.1015175689,287.842299757,0.0307616681685
213000,-57.8473319617,284.970988241,0.0307616681685
214000,-43.6272800083,265.940533539,0.0307616681685
215000,-55.3419703961,220.352150743,0.0307616681685
216000,-37.1354575673,386.978720061,0.0307616681685
217000,-31.0827445743,212.944426341,0.0307616681685
218000,-32.2653700251,288.030646576,0.0307616681685
219000,-33.9867197097,257.032487731,0.0307616681685
220000,-62.1158707609,348.187169898,0.0307616681685
221000,-70.294601751,187.020325531,0.0307616681685
222000,-53.1307394821,237.263361902,0.0307616681685
223000,-56.388392705,220.036011321,0.0307616681685
224000,-54.522289674,292.587319262,0.0307616681685
225000,-56.4058293231,260.250352442,0.0307616681685
226000,-48.3965671143,383.302046856,0.0307616681685
227000,-34.3768724919,247.563324035,0.0307616681685
228000,-39.5871573345,322.351917885,0.0307616681685
229000,-20.8130878669,238.04951184,0.0307616681685
230000,-20.2494513913,375.608946025,0.0307616681685
231000,-63.8385626201,272.31281362,0.0307616681685
232000,-73.9573567189,323.70863705,0.0307616681685
233000,-21.0644829552,248.735724007,0.0307616681685
234000,-51.6907563927,362.208482499,0.0307616681685
235000,-49.9922898739,368.813129223,0.0307616681685
236000,-45.1089784815,330.703759917,0.0307616681685
237000,-70.0474425346,326.241706757,0.0307616681685
238000,-49.3435034485,330.145132768,0.0307616681685
239000,-27.2203584737,266.223349664,0.0307616681685
240000,-18.5852012144,252.429967234,0.0307616681685
241000,-43.3117379458,294.660934577,0.0307616681685
242000,-44.9763912167,312.882516659,0.0307616681685
243000,-47.720175172,250.881939421,0.0307616681685
244000,-43.4673482481,248.911137178,0.0307616681685
245000,-45.1735610437,349.688477038,0.0307616681685
246000,-43.5825674253,276.428140256,0.0307616681685
247000,-58.8889384885,276.511772926,0.0307616681685
248000,-86.5397627877,319.354212279,0.0307616681685
249000,-44.4119053281,244.739214134,0.0307616681685
250000,-9.90106432864,283.46744393,0.0307616681685
251000,-20.2177354292,285.185924114,0.0307616681685
252000,-32.078535521,264.980952085,0.0307616681685
253000,-37.8917063792,269.869554577,0.0307616681685
254000,-62.396142272,311.374730879,0.0307616681685
255000,-26.6451728958,247.339979263,0.0307616681685
256000,-27.0705033818,323.282224145,0.0307616681685
257000,-65.9324284136,406.854425556,0.0307616681685
258000,-33.0232711004,301.805584664,0.0307616681685
259000,-22.2531153808,342.376931097,0.0307616681685
260000,-38.0710185376,295.378465641,0.0307616681685
261000,-27.2857565038,341.865825119,0.0307616681685
262000,-50.7474619204,304.883941028,0.0307616681685
263000,-46.0545311957,277.432431288,0.0307616681685
264000,-24.8388193444,277.540332728,0.0307616681685
265000,-32.7203865953,270.953460918,0.0307616681685
266000,-23.8003861162,342.058772839,0.0307616681685
267000,-15.189344981,299.682440139,0.0307616681685
268000,-24.3663990296,351.88446885,0.0307616681685
269000,-56.7057771714,318.234656799,0.0307616681685
270000,-57.1329917196,433.414637334,0.0307616681685
271000,-21.9041121743,260.457941793,0.0307616681685
272000,-34.8002940951,382.759335963,0.0307616681685
273000,-40.5641406058,296.462351957,0.0307616681685
274000,-22.2392146154,240.367284808,0.0307616681685
275000,-24.6330547998,368.247787693,0.0307616681685
276000,-29.2142991163,356.004438268,0.0307616681685
277000,-77.5517300702,340.421203692,0.0307616681685
278000,-36.66905504,340.059597416,0.0307616681685
279000,-35.4008864302,278.754511293,0.0307616681685
280000,-54.6477293643,274.938241244,0.0307616681685
281000,-48.697690298,274.596656735,0.0307616681685
282000,-55.0531538956,238.694601405,0.0307616681685
283000,-48.2340938808,295.662053418,0.0307616681685
284000,-61.6882222654,293.763376609,0.0307616681685
285000,-35.7805072981,241.096954612,0.0307616681685
286000,-19.2626063451,279.579754219,0.0307616681685
287000,-58.3492115228,266.590431509,0.0307616681685
288000,-28.077134396,226.846878787,0.0307616681685
289000,-58.8664162577,345.112822136,0.0307616681685
