#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,199.424354284,191.335971336,0.0116459180821
2000,208.790400981,368.422083331,0.0116459180821
3000,213.230301438,340.425391297,0.0116459180821
4000,213.982481789,396.221509701,0.0116459180821
5000,208.304507453,475.952270331,0.0116459180821
6000,200.458401615,331.292485924,0.0116459180821
7000,223.45092747,316.183663695,0.0116459180821
8000,229.191434876,266.587149682,0.0116459180821
9000,220.332435479,330.894894698,0.0116459180821
10000,226.422448313,367.335563066,0.0116459180821
11000,197.265217501,355.32306438,0.0116459180821
12000,221.907836829,296.449673561,0.0116459180821
13000,211.744149118,253.714594121,0.0116459180821
14000,213.151396705,177.382265457,0.0116459180821
15000,213.072864012,275.795059687,0.0116459180821
16000,220.637756644,200.699033761,0.0116459180821
17000,192.399759513,319.42025231,0.0116459180821
18000,240.824573308,306.511472459,0.0116459180821
19000,213.224043507,235.454162787,0.0116459180821
20000,216.86214321,250.494326169,0.0116459180821
21000,209.009056379,374.780281759,0.0116459180821
22000,195.148301982,378.461472928,0.0116459180821
23000,209.891268105,281.055310031,0.0116459180821
24000,225.076270259,252.286988283,0.0116459180821
25000,225.005207941,346.865708679,0.0116459180821
26000,208.807328419,219.505431421,0.0116459180821
27000,213.106099363,370.784814804,0.0116459180821
28000,212.426770408,289.75214807,0.0116459180821
29000,219.041327611,185.635298334,0.0116459180821
30000,218.632336746,260.993750734,0.0116459180821
31000,212.24100148,237.842029386,0.0116459180821
32000,226.842813759,391.850755626,0.0116459180821
33000,202.944498996,339.940608969,0.0116459180821
34000,215.872601544,507.599005163,0.0116459180821
35000,215.790075603,222.902353504,0.0116459180821
36000,204.548334271,210.637415991,0.0116459180821
37000,200.795548216,447.488327093,0.0116459180821
38000,209.402547177,353.19099809,0.0116459180821
39000,210.491733627,367.384271771,0.0116459180821
40000,197.811412929,322.311130038,0.0116459180821
41000,223.272549044,247.039589781,0.0116459180821
42000,194.417374566,307.85294417,0.0116459180821
43000,200.275395886,334.734726998,0.0116459180821
44000,221.137655427,200.616389867,0.0116459180821
45000,220.207785699,368.02588668,0.0116459180821
46000,208.277845642,307.48513369,0.0116459180821
47000,210.669958463,215.392627209,0.0116459180821
48000,202.944341624,261.5834451,0.0116459180821
49000,207.166719245,247.002070709,0.0116459180821
50000,213.738304346,299.209314085,0.0116459180821
51000,231.06824757,456.475435629,0.0116459180821
52000,205.973202245,404.739471116,0.0116459180821
53000,202.856289025,227.366491441,0.0116459180821
54000,210.39459941,375.035919754,0.0116459180821
55000,196.570775652,311.301112282,0.0116459180821
56000,199.518070204,322.029898715,0.0116459180821
57000,214.325551833,314.029228695,0.0116459180821
58000,195.135697582,341.343019556,0.0116459180821
59000,214.640397938,307.946605036,0.0116459180821
60000,212.2084398,352.067209099,0.0116459180821
61000,224.541347585,232.718305052,0.0116459180821
62000,206.842059876,319.924695526,0.0116459180821
63000,192.930113093,368.140822901,0.0116459180821
64000,208.129756941,206.230460371,0.0116459180821
65000,212.471214724,193.495827353,0.0116459180821
66000,203.35677963,313.731975133,0.0116459180821
67000,191.947125982,377.236645334,0.0116459180821
68000,215.491718957,233.213170021,0.0116459180821
69000,214.297816768,193.467898668,0.0116459180821
70000,207.408443271,237.751633337,0.0116459180821
71000,202.458941369,317.019539459,0.0116459180821
72000,195.348591792,264.780352216,0.0116459180821
73000,202.643077293,249.997612363,0.0116459180821
74000,214.474692788,269.026268437,0.0116459180821
75000,210.781028527,349.965609273,0.0116459180821
76000,203.195100721,170.982450845,0.0116459180821
77000,195.255698111,217.567752415,0.0116459180821
78000,203.802180029,251.535394407,0.0116459180821
79000,218.549327487,272.707498874,0.0116459180821
80000,211.960326733,227.272477757,0.0116459180821
81000,195.795156529,347.929729452,0.0116459180821
82000,203.815009651,223.28734046,0.0116459180821
83000,200.311852776,369.613028053,0.0116459180821
84000,204.170598281,364.910492585,0.0116459180821
85000,203.375437038,320.652710699,0.0116459180821
86000,212.162737088,152.110230564,0.0116459180821
87000,196.830905121,241.75891824,0.0116459180821
88000,203.318059695,244.564938132,0.0116459180821
89000,202.485485972,232.718895459,0.0116459180821
90000,208.325874673,378.777073657,0.0116459180821
91000,225.707951127,365.538225022,0.0116459180821
92000,230.009025843,513.47330293,0.0116459180821
93000,209.648090635,305.639972067,0.0116459180821
94000,209.615858523,221.750114031,0.0116459180821
95000,199.187505197,293.160067197,0.0116459180821
96000,193.488266446,268.914324505,0.0116459180821
97000,201.664151888,335.326321331,0.0116459180821
98000,211.408546176,245.621359155,0.0116459180821
99000,215.067657259,214.616746808,0.0116459180821
100000,211.647171954,304.868275248,0.0116459180821
101000,224.599160811,296.587196636,0.0116459180821
102000,203.117687636,312.720268802,0.0116459180821
103000,208.079840886,316.835583494,0.0116459180821
104000,201.822901065,451.165369503,0.0116459180821
105000,213.64443103,482.72771999,0.0116459180821
106000,186.835328667,362.917853104,0.0116459180821
107000,210.949819714,289.491120093,0.0116459180821
108000,196.887603031,464.495767732,0.0116459180821
109000,224.692001408,334.005861254,0.0116459180821
110000,194.139668875,158.587901795,0.0116459180821
111000,196.083177399,205.844290213,0.0116459180821
112000,209.844577929,291.788653509,0.0116459180821
113000,199.991449689,368.443905637,0.0116459180821
114000,202.281478862,227.631435136,0.0116459180821
115000,214.735584847,314.070622872,0.0116459180821
116000,219.01694774,446.238186958,0.0116459180821
117000,201.462200589,286.821455834,0.0116459180821
118000,200.015375385,212.985278677,0.0116459180821
119000,209.519473991,328.317582245,0.0116459180821
120000,226.849425715,345.027546618,0.0116459180821
121000,203.800351816,306.827665727,0.0116459180821
122000,204.567244688,169.87320024,0.0116459180821
123000,200.736247953,283.25446241,0.0116459180821
124000,207.984470206,269.927082769,0.0116459180821
125000,217.649962949,402.076094161,0.0116459180821
126000,243.36223871,204.135290665,0.0116459180821
127000,211.023417574,454.89578928,0.0116459180821
128000,224.795532052,387.532146731,0.0116459180821
129000,203.894568356,266.035637937,0.0116459180821
130000,200.900565531,299.298228408,0.0116459180821
131000,231.990182564,274.858685897,0.0116459180821
132000,193.927935461,237.686333525,0.0116459180821
133000,195.322480672,297.268874766,0.0116459180821
134000,188.75508684,308.891575157,0.0116459180821
135000,213.154769672,197.972411085,0.0116459180821
136000,205.448000797,252.829851722,0.0116459180821
137000,210.102996447,256.052150574,0.0116459180821
138000,212.659536787,357.660971923,0.0116459180821
139000,220.128987824,299.990889664,0.0116459180821
140000,211.913846559,290.292293014,0.0116459180821
141000,210.782310444,317.569554105,0.0116459180821
142000,201.630736904,245.279610436,0.0116459180821
143000,197.031664386,176.465912155,0.0116459180821
144000,206.990173645,387.944994994,0.0116459180821
145000,231.163280146,289.842622055,0.0116459180821
146000,202.39696527,181.8912801,0.0116459180821
147000,219.528794774,198.146426171,0.0116459180821
148000,222.361275339,219.657411107,0.0116459180821
149000,208.138067501,257.409055442,0.0116459180821
150000,196.606195488,298.550184117,0.0116459180821
151000,210.946379985,275.620608624,0.0116459180821
152000,233.51143773,250.663104985,0.0116459180821
153000,221.029251758,501.681552734,0.0116459180821
154000,221.105793413,465.664496692,0.0116459180821
155000,203.413001633,403.930251818,0.0116459180821
156000,211.739149709,282.15576707,0.0116459180821
157000,201.845283219,157.57173166,0.0116459180821
158000,234.214397297,255.143744881,0.0116459180821
159000,228.470391716,211.78299974,0.0116459180821
160000,236.280488456,235.662632646,0.0116459180821
161000,204.64209467,420.974470328,0.0116459180821
162000,210.806490552,214.45947132,0.0116459180821
163000,218.632202558,275.869718369,0.0116459180821
164000,222.232583845,184.399351662,0.0116459180821
165000,212.215362343,213.772016886,0.0116459180821
166000,207.943949495,256.787075198,0.0116459180821
167000,237.824950014,417.150359843,0.0116459180821
168000,207.182581192,207.553463396,0.0116459180821
169000,216.818226999,371.085533197,0.0116459180821
170000,208.746635348,360.094710155,0.0116459180821
171000,209.672751088,267.141486069,0.0116459180821
172000,214.64487444,282.573524209,0.0116459180821
173000,216.493151985,315.767287781,0.0116459180821
174000,205.433968987,273.665416028,0.0116459180821
175000,208.062918457,409.506791142,0.0116459180821
176000,212.923123848,251.362605593,0.0116459180821
177000,202.187958769,365.95091423,0.0116459180821
178000,199.416584491,497.787876159,0.0116459180821
179000,219.459693576,256.256410196,0.0116459180821
180000,211.045797162,272.099229808,0.0116459180821
181000,217.199359824,326.282878534,0.0116459180821
182000,220.803325404,279.304772615,0.0116459180821
183000,218.447831611,179.485790451,0.0116459180821
184000,224.006469533,284.047014588,0.0116459180821
185000,198.448831922,309.254129843,0.0116459180821
186000,200.193885596,260.418639847,0.0116459180821
187000,200.24735694,371.280215749,0.0116459180821
188000,199.837745028,399.324970469,0.0116459180821
189000,216.406956147,227.06019088,0.0116459180821
190000,209.682649474,378.883288042,0.0116459180821
191000,220.023146802,346.95550794,0.0116459180821
192000,202.272274197,169.376232404,0.0116459180821
193000,216.467233876,357.359778335,0.0116459180821
194000,199.843639479,469.967327726,0.0116459180821
195000,204.550585419,325.375064724,0.0116459180821
196000,211.391787911,242.942306773,0.0116459180821
197000,218.111971876,250.355524906,0.0116459180821
198000,209.110168716,407.576687653,0.0116459180821
199000,208.006788132,269.212788552,0.0116459180821
200000,225.260703891,400.169317069,0.0116459180821
201000,206.444512625,394.147332652,0.0116459180821
202000,205.738331254,324.519998265,0.0116459180821
203000,206.262976775,330.471880485,0.0116459180821
204000,223.851846038,417.120542667,0.0116459180821
205000,211.60429278,411.520373499,0.0116459180821
206000,199.657784911,190.504916989,0.0116459180821
207000,213.693252337,247.653932016,0.0116459180821
208000,211.588355386,190.017193943,0.0116459180821
209000,218.79272943,251.67491099,0.0116459180821
210000,214.060451457,306.19789604,0.0116459180821
211000,219.10999275,260.993824306,0.0116459180821
212000,211.029555047,297.236186218,0.0116459180821
213000,225.971308047,287.72035209,0.0116459180821
214000,242.670884703,339.782282116,0.0116459180821
215000,209.707926159,271.943998378,0.0116459180821
216000,228.125288894,269.66171826,0.0116459180821
217000,206.252129829,429.193677316,0.0116459180821
218000,235.814540155,300.517003354,0.0116459180821
