#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,126.636856954,271.254055268,0.0245202753565
2000,120.539017016,337.148777275,0.0245202753565
3000,128.528398546,366.564414586,0.0245202753565
4000,141.989696614,288.642492234,0.0245202753565
5000,111.768117217,300.21484621,0.0245202753565
6000,173.426813431,232.896010486,0.0245202753565
7000,108.238553588,308.934924348,0.0245202753565
8000,117.698592558,354.471013843,0.0245202753565
9000,108.900095207,300.287272752,0.0245202753565
10000,96.2728593574,352.226031474,0.0245202753565
11000,131.257207999,373.064579831,0.0245202753565
12000,114.873264454,228.497539682,0.0245202753565
13000,102.306970229,329.665155506,0.0245202753565
14000,140.838398957,228.446015383,0.0245202753565
15000,121.255655321,215.075586363,0.0245202753565
16000,152.771827849,345.773848016,0.0245202753565
17000,102.843063069,234.347247967,0.0245202753565
18000,120.63566735,240.934123181,0.0245202753565
19000,119.337138269,194.422747409,0.0245202753565
20000,127.903780842,276.28710854,0.0245202753565
21000,102.176087837,316.149322373,0.0245202753565
22000,114.538591104,392.868476529,0.0245202753565
23000,116.58921522,189.842325041,0.0245202753565
24000,131.384743167,338.38870457,0.0245202753565
25000,125.030439639,305.084277529,0.0245202753565
26000,114.483665534,338.112128185,0.0245202753565
27000,110.502286035,313.528141764,0.0245202753565
28000,114.981459828,417.945699044,0.0245202753565
29000,107.741505702,293.600174402,0.0245202753565
30000,100.627428672,318.37128296,0.0245202753565
31000,112.905724351,324.848456603,0.0245202753565
32000,99.467941809,280.361762297,0.0245202753565
33000,118.592928612,246.062360419,0.0245202753565
34000,136.022772921,341.15575712,0.0245202753565
35000,107.391183645,337.160651024,0.0245202753565
36000,113.827194774,237.950140769,0.0245202753565
37000,136.562870404,216.428335585,0.0245202753565
38000,91.3306727512,301.32104439,0.0245202753565
39000,102.488919361,464.865729222,0.0245202753565
40000,130.920467964,273.380778876,0.0245202753565
41000,127.739613256,228.995855143,0.0245202753565
42000,104.39396529,170.231663637,0.0245202753565
43000,114.355658568,204.089913027,0.0245202753565
44000,97.8521781645,267.207604444,0.0245202753565
45000,118.362553286,304.672563212,0.0245202753565
46000,109.452279615,231.054439772,0.0245202753565
47000,129.70938447,239.871466452,0.0245202753565
48000,124.950345579,338.509710529,0.0245202753565
49000,98.758221523,269.677660548,0.0245202753565
50000,111.58411571,234.885482837,0.0245202753565
51000,92.4072115859,231.66532208,0.0245202753565
52000,114.424239544,355.354442745,0.0245202753565
53000,113.410307155,257.410920863,0.0245202753565
54000,93.6167512211,361.399912903,0.0245202753565
55000,126.915382394,304.213307303,0.0245202753565
56000,117.847111112,259.094011025,0.0245202753565
57000,101.260038379,279.18011123,0.0245202753565
58000,115.097922524,250.879902378,0.0245202753565
59000,112.907028221,273.230553495,0.0245202753565
60000,143.566437144,213.996743304,0.0245202753565
61000,120.106360008,299.734453999,0.0245202753565
62000,105.044912488,325.663322409,0.0245202753565
63000,144.405371675,202.820023629,0.0245202753565
64000,88.2438084761,319.291284275,0.0245202753565
65000,114.565804137,297.29659686,0.0245202753565
66000,98.910829457,231.317674401,0.0245202753565
67000,128.540430284,262.296561313,0.0245202753565
68000,111.807517444,282.454387444,0.0245202753565
69000,90.592988987,328.926251895,0.0245202753565
70000,132.514789326,301.074624544,0.0245202753565
71000,90.9573189165,339.663976513,0.0245202753565
72000,96.9564057894,288.235954193,0.0245202753565
73000,115.475132598,350.820250915,0.0245202753565
74000,99.343499417,306.214596528,0.0245202753565
75000,129.792261537,250.629138477,0.0245202753565
76000,106.547753554,359.318600842,0.0245202753565
77000,106.879917805,404.881065338,0.0245202753565
78000,115.061191734,270.4173939,0.0245202753565
79000,129.736199666,376.736574891,0.0245202753565
80000,125.931985211,383.818648505,0.0245202753565
81000,102.233692907,362.659812072,0.0245202753565
82000,119.639607576,497.762509309,0.0245202753565
83000,107.746666606,295.76349114,0.0245202753565
84000,111.935060595,386.661647039,0.0245202753565
85000,117.97732272,269.040243211,0.0245202753565
86000,108.214207644,289.004548142,0.0245202753565
87000,131.166112757,418.739764019,0.0245202753565
88000,93.2984159105,342.021650472,0.0245202753565
89000,100.040220482,278.449610548,0.0245202753565
90000,105.357156122,287.117514966,0.0245202753565
91000,111.62640576,308.459403717,0.0245202753565
92000,109.717582182,310.878741039,0.0245202753565
93000,101.834406453,258.280729635,0.0245202753565
94000,118.745107577,263.560511435,0.0245202753565
95000,117.933391957,303.381621924,0.0245202753565
96000,117.403243177,325.268163273,0.0245202753565
97000,112.011160908,400.898930977,0.0245202753565
98000,114.784835782,242.002037493,0.0245202753565
99000,132.025197198,271.11297103,0.0245202753565
100000,121.877374684,392.628820638,0.0245202753565
