#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,204.847087559,169.717280212,0.0116459180821
2000,219.13376006,290.895742446,0.0116459180821
3000,207.283498649,257.861215889,0.0116459180821
4000,205.97491146,441.824722867,0.0116459180821
5000,199.540236401,308.864548596,0.0116459180821
6000,226.309704707,177.983518432,0.0116459180821
7000,208.852689093,194.838705099,0.0116459180821
8000,235.007969161,285.39770694,0.0116459180821
9000,230.640765208,355.454877474,0.0116459180821
10000,225.276382068,352.847007042,0.0116459180821
11000,207.631079581,463.659737882,0.0116459180821
12000,234.413744869,324.253050925,0.0116459180821
13000,221.684076009,327.971349393,0.0116459180821
14000,207.133445496,366.884980175,0.0116459180821
15000,208.890083406,239.020929995,0.0116459180821
16000,205.49059976,265.229786273,0.0116459180821
17000,201.413647429,315.478673045,0.0116459180821
18000,219.961091048,305.753634723,0.0116459180821
19000,218.590366627,217.268824098,0.0116459180821
20000,210.291052925,234.911690506,0.0116459180821
21000,230.274064001,192.120978543,0.0116459180821
22000,209.80571175,267.783540173,0.0116459180821
23000,200.913914037,472.03178878,0.0116459180821
24000,212.580558428,377.508385713,0.0116459180821
25000,215.022425679,408.018170479,0.0116459180821
26000,225.983071343,359.272602668,0.0116459180821
27000,218.325416619,295.610685765,0.0116459180821
28000,209.663082531,352.42354668,0.0116459180821
29000,220.559695402,228.798281686,0.0116459180821
30000,203.219031043,262.363998419,0.0116459180821
31000,219.660327927,411.594632285,0.0116459180821
32000,216.518278194,298.421585759,0.0116459180821
33000,207.322883081,270.594688165,0.0116459180821
34000,219.909289076,385.605521943,0.0116459180821
35000,211.442919908,209.949720306,0.0116459180821
36000,205.67667719,322.90665021,0.0116459180821
37000,202.276302531,276.26504662,0.0116459180821
38000,228.596912766,180.219850036,0.0116459180821
39000,194.533015372,306.049423482,0.0116459180821
40000,232.571321039,291.994387715,0.0116459180821
41000,189.770933829,348.016607406,0.0116459180821
42000,220.22982994,262.621124165,0.0116459180821
43000,197.904232043,233.946859894,0.0116459180821
44000,187.840999994,445.429410682,0.0116459180821
45000,236.299262431,332.211024355,0.0116459180821
46000,206.393230426,326.164759852,0.0116459180821
47000,216.76114152,398.354966026,0.0116459180821
48000,219.751968145,190.372937505,0.0116459180821
49000,207.577098643,176.79449131,0.0116459180821
50000,201.815152913,311.15173821,0.0116459180821
51000,190.896022079,341.27688967,0.0116459180821
52000,200.795203639,404.330439917,0.0116459180821
53000,226.466469211,370.901235961,0.0116459180821
54000,201.030542838,391.939384894,0.0116459180821
55000,216.080960137,327.165796034,0.0116459180821
56000,200.822895077,214.439126444,0.0116459180821
