;A_boot_new_samp;A_expect;A_stddevaway;Anew_expect;Anew_sampled;Anew_stddevaway;E_expect;E_stddevaway;Enew_expect;Enew_stddevaway;N_subsampled;altdvarAnew_boot;altdvarAnew_boot2;altvarAnew_boot;altvarAnew_boot2;dA_boot;dA_boot_new_samp;dA_expect;dAnew_boot;dAnew_expect;dE_boot;dE_expect;dEnew_boot;dEnew_expect;dvarAnew_boot;dvarAnew_boot2;mol_name;new_param;obs_type;param_type;percent_shift;smirks;varAnew_boot;varAnew_boot2;varAnew_samp
0;1.09221558942;[ 1.09237496];[ 0.34203526];[ 1.08109266];[ 1.09237759];[ 1.37132174];[ 21.43980679];[ 0.09821159];[ 20.99335369];[ 0.09518351];[1301];[ 0.00041073];4.9985446993e-05;[ 0.00129098];[ 0.00121309];[ 0.00097742];0.000902930253149;[ 0.00096484];[ 0.00967835];[ 0.00822924];[ 0.10563388];[ 0.11019543];[ 0.10341629];[ 0.10809554];[ 0.00064563];5.44434684335e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[630]];Bond;['k'];7.35294117647;[#6X4:1]-[#1:2];[ 0.0015095];[ 0.00133691];[ 0.00121972]
1;1.09332411749;[ 1.09230183];[ 0.26709221];[ 1.08173047];[ 1.09316648];[ 1.04546956];[ 21.45549598];[ 0.04254326];[ 21.05341849];[ 0.04521608];[1301];[ 0.00040341];4.88444351991e-05;[ 0.00126909];[ 0.00119826];[ 0.00094489];0.000930417175999;[ 0.0009618];[ 0.0088212];[ 0.01093864];[ 0.1172269];[ 0.11439461];[ 0.11541756];[ 0.11228796];[ 0.0005905];5.63640173469e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[635]];Bond;['k'];6.61764705882;[#6X4:1]-[#1:2];[ 0.00145767];[ 0.00131003];[ 0.0011683]
2;1.09213714803;[ 1.09226854];[ 0.23935153];[ 1.08157058];[ 1.09215127];[ 1.7996732];[ 21.4520085];[ 0.01216363];[ 21.09452448];[ 0.01330281];[1301];[ 0.00035844];4.45245560049e-05;[ 0.00127191];[ 0.00120055];[ 0.00097518];0.000977944131302;[ 0.00093418];[ 0.00878249];[ 0.00587923];[ 0.10788005];[ 0.11339071];[ 0.10613454];[ 0.11159622];[ 0.00056633];4.93656516944e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[640]];Bond;['k'];5.88235294118;[#6X4:1]-[#1:2];[ 0.00146165];[ 0.00131409];[ 0.00128048]
3;1.09152138812;[ 1.09234703];[ 0.31401144];[ 1.08305974];[ 1.09184277];[ 0.93074664];[ 21.45253963];[ 0.0171781];[ 21.13963187];[ 0.01725291];[1301];[ 0.00040268];4.51846503957e-05;[ 0.00123634];[ 0.00119344];[ 0.0009706];0.000950713707818;[ 0.00096201];[ 0.00834643];[ 0.00943654];[ 0.11470467];[ 0.11120987];[ 0.11327196];[ 0.10973647];[ 0.00056805];4.83805678551e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[645]];Bond;['k'];5.14705882353;[#6X4:1]-[#1:2];[ 0.00139127];[ 0.00127869];[ 0.00127633]
4;1.09183485957;[ 1.09234102];[ 0.31290751];[ 1.08218392];[ 1.09174891];[ 1.31350412];[ 21.46164524];[ 0.10014287];[ 21.19340311];[ 0.10088771];[1301];[ 0.00038978];5.00487606164e-05;[ 0.00126561];[ 0.00119766];[ 0.0009435];0.00103681453408;[ 0.00094622];[ 0.00860746];[ 0.00728204];[ 0.10606843];[ 0.11000264];[ 0.10484676];[ 0.10869353];[ 0.00057677];5.37464866016e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[650]];Bond;['k'];4.41176470588;[#6X4:1]-[#1:2];[ 0.00144193];[ 0.00130033];[ 0.00125521]
5;1.09253206235;[ 1.09226193];[ 0.22673261];[ 1.0810564];[ 1.09227504];[ 1.17851604];[ 21.44822319];[ 0.02209589];[ 21.22478591];[ 0.02179647];[1301];[ 0.00036995];4.38736557083e-05;[ 0.00133758];[ 0.0011933];[ 0.00099029];0.00103974746775;[ 0.00095702];[ 0.00832532];[ 0.00951929];[ 0.1051923];[ 0.10889203];[ 0.10413833];[ 0.10781665];[ 0.0005585];5.17772952788e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[655]];Bond;['k'];3.67647058824;[#6X4:1]-[#1:2];[ 0.00153072];[ 0.00132051];[ 0.00125896]
6;1.09181205254;[ 1.09223769];[ 0.20411079];[ 1.079633];[ 1.091689];[ 1.4083498];[ 21.45810094];[ 0.068192];[ 21.2792156];[ 0.06789111];[1301];[ 0.00038554];4.772210616e-05;[ 0.00137281];[ 0.00119643];[ 0.00099875];0.000994938397754;[ 0.00094431];[ 0.00899463];[ 0.00856037];[ 0.10007072];[ 0.10956823];[ 0.0995227];[ 0.10871825];[ 0.0006004];5.61833914642e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[660]];Bond;['k'];2.94117647059;[#6X4:1]-[#1:2];[ 0.00161092];[ 0.00135583];[ 0.00124905]
7;1.09347093472;[ 1.09264841];[ 0.56866631];[ 1.0795032];[ 1.09356227];[ 2.89861963];[ 21.43978087];[ 0.08675996];[ 21.30559561];[ 0.08796898];[1067];[ 0.00044607];4.9723102105e-05;[ 0.00140188];[ 0.00116867];[ 0.00109666];0.00103928118615;[ 0.00106119];[ 0.01122954];[ 0.00485026];[ 0.13194399];[ 0.12503913];[ 0.13120903];[ 0.12433535];[ 0.00074247];5.49617196913e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[665]];Bond;['k'];2.20588235294;[#6X4:1]-[#1:2];[ 0.00169921];[ 0.00134209];[ 0.00119948]
8;1.09466791135;[ 1.09199131];[ 0.05704397];[ 1.08169304];[ 1.09466189];[ 1.59699381];[ 21.46355459];[ 0.11325924];[ 21.37417563];[ 0.11389336];[1266];[ 0.00041704];4.2966360074e-05;[ 0.00131025];[ 0.00117135];[ 0.00098139];0.000886352083252;[ 0.00094017];[ 0.00989948];[ 0.00812079];[ 0.12186912];[ 0.11412166];[ 0.12127177];[ 0.11364753];[ 0.000636];4.79578465056e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[670]];Bond;['k'];1.47058823529;[#6X4:1]-[#1:2];[ 0.00151223];[ 0.00127781];[ 0.00122836]
9;1.09107176087;[ 1.09220191];[ 0.16390018];[ 1.08098061];[ 1.09151594];[ 1.19471378];[ 21.44153452];[ 0.08158152];[ 21.39682517];[ 0.08184316];[1301];[ 0.00041512];4.60795045284e-05;[ 0.00135416];[ 0.00118739];[ 0.00105176];0.000999516703593;[ 0.00095771];[ 0.0095304];[ 0.00881829];[ 0.12129474];[ 0.11148043];[ 0.12104821];[ 0.1112545];[ 0.00062432];4.96977988771e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[675]];Bond;['k'];0.735294117647;[#6X4:1]-[#1:2];[ 0.00156893];[ 0.00131519];[ 0.00119496]
10;1.09231599299;[ 1.09231635];[ 0.27999162];[ 1.08098457];[ 1.09204495];[ 1.12825892];[ 21.45626792];[ 0.05201829];[ 21.45626792];[ 0.05201829];[1301];[ 0.00039721];4.56949428017e-05;[ 0.00133227];[ 0.00118466];[ 0.00092422];0.000921928269989;[ 0.00096932];[ 0.00920326];[ 0.00980305];[ 0.11478698];[ 0.10839756];[ 0.11478698];[ 0.10839756];[ 0.00061186];5.14613704881e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[680]];Bond;['k'];0.0;[#6X4:1]-[#1:2];[ 0.0015444];[ 0.0013135];[ 0.00116509]
11;1.09053665284;[ 1.09222273];[ 0.18611241];[ 1.0813039];[ 1.09080976];[ 1.00681429];[ 21.44510958];[ 0.05105968];[ 21.48983318];[ 0.05072874];[1300];[ 0.00041264];4.3131348841e-05;[ 0.00132408];[ 0.00118441];[ 0.00096637];0.000942520139808;[ 0.00095525];[ 0.00977031];[ 0.00944153];[ 0.11388946];[ 0.1081024];[ 0.11413757];[ 0.10831631];[ 0.0006389];4.68798009787e-05;['Mol2_files/AlkEthOH_c581.mol2'];[[685]];Bond;['k'];-0.735294117647;[#6X4:1]-[#1:2];[ 0.0015372];[ 0.00130778];[ 0.00114081]
