;A_boot_new_samp;A_expect;A_stddevaway;Anew_expect;Anew_sampled;Anew_stddevaway;E_expect;E_stddevaway;Enew_expect;Enew_stddevaway;N_subsampled;altdvarAnew_boot;altdvarAnew_boot2;altvarAnew_boot;altvarAnew_boot2;dA_boot;dA_boot_new_samp;dA_expect;dAnew_boot;dAnew_expect;dE_boot;dE_expect;dEnew_boot;dEnew_expect;dvarAnew_boot;dvarAnew_boot2;mol_name;new_param;obs_type;param_type;percent_shift;smirks;varAnew_boot;varAnew_boot2;varAnew_samp
0;1.0941284851;[ 1.09441098];[ 0.16475828];[ 1.08983569];[ 1.09412253];[ 1.35092425];[ 61.24944008];[ 0.08915836];[ 61.13535416];[ 0.09039269];[1174];[ 0.00014428];4.50637399208e-05;[ 0.00090542];[ 0.00113818];[ 0.0010139];0.000963254907682;[ 0.00097715];[ 0.00642327];[ 0.00317326];[ 0.08438558];[ 0.07929472];[ 0.08358065];[ 0.07852941];[ 0.00014986];4.56542063654e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[630]];Bond;['k'];7.35294117647;[#6X4:1]-[#1:2];[ 0.00096695];[ 0.00115924];[ 0.00118703]
1;1.09564826847;[ 1.09416195];[ 0.10014198];[ 1.08503226];[ 1.09563551];[ 1.93623051];[ 61.22895385];[ 0.19209734];[ 61.12631533];[ 0.19291365];[1438];[ 0.00024617];4.13375401893e-05;[ 0.00112088];[ 0.0011482];[ 0.00090673];0.000937868433391;[ 0.00087915];[ 0.00606675];[ 0.00547623];[ 0.07033829];[ 0.06984192];[ 0.06959588];[ 0.0692113];[ 0.00027703];4.47460000191e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[635]];Bond;['k'];6.61764705882;[#6X4:1]-[#1:2];[ 0.00124096];[ 0.00123307];[ 0.00128991]
2;1.09422129278;[ 1.09445405];[ 0.23487232];[ 1.08535913];[ 1.09441485];[ 1.6783462];[ 61.24052669];[ 0.02660747];[ 61.14935818];[ 0.02500441];[1470];[ 0.00023742];4.22555705259e-05;[ 0.0011151];[ 0.00114439];[ 0.00084302];0.00096672444022;[ 0.0008688];[ 0.00510501];[ 0.00539562];[ 0.07032538];[ 0.06928883];[ 0.06972112];[ 0.06880444];[ 0.00025828];4.44507139428e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[640]];Bond;['k'];5.88235294118;[#6X4:1]-[#1:2];[ 0.00122254];[ 0.00122672];[ 0.0011819]
3;1.09409935661;[ 1.09443071];[ 0.20789477];[ 1.08445225];[ 1.09407397];[ 1.97789126];[ 61.2369796];[ 0.07322296];[ 61.15706152];[ 0.07421016];[1470];[ 0.00024017];4.12628190888e-05;[ 0.00113044];[ 0.00114865];[ 0.00081355];0.000826596483271;[ 0.0008693];[ 0.00553326];[ 0.00486463];[ 0.0712879];[ 0.07362032];[ 0.07082828];[ 0.07315089];[ 0.00025484];4.15257501699e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[645]];Bond;['k'];5.14705882353;[#6X4:1]-[#1:2];[ 0.00125949];[ 0.00124944];[ 0.0011732]
4;1.09618339359;[ 1.09418715];[ 0.07172171];[ 1.08490674];[ 1.09619989];[ 2.28374672];[ 61.23817097];[ 0.05858583];[ 61.16966488];[ 0.05944712];[1425];[ 0.00025075];4.02956088976e-05;[ 0.00109281];[ 0.00113853];[ 0.00088497];0.000930315679727;[ 0.00087608];[ 0.00537654];[ 0.00494501];[ 0.07293586];[ 0.07167811];[ 0.07248804];[ 0.07126736];[ 0.00027522];4.02053189613e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[650]];Bond;['k'];4.41176470588;[#6X4:1]-[#1:2];[ 0.00120697];[ 0.00122667];[ 0.00111569]
5;1.09620128315;[ 1.0943665];[ 0.12973245];[ 1.08512244];[ 1.0961695];[ 1.89537998];[ 61.24626267];[ 0.05327356];[ 61.18906541];[ 0.05162421];[1425];[ 0.00024732];4.30943939638e-05;[ 0.00112312];[ 0.00114721];[ 0.00085702];0.000897994483611;[ 0.00089809];[ 0.0058238];[ 0.00582842];[ 0.07573351];[ 0.07306399];[ 0.07534733];[ 0.07268725];[ 0.00027983];4.45903332488e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[655]];Bond;['k'];3.67647058824;[#6X4:1]-[#1:2];[ 0.00124083];[ 0.00123198];[ 0.00115634]
6;1.09178064046;[ 1.09429867];[ 0.05707858];[ 1.08589116];[ 1.09166922];[ 1.1982555];[ 61.25258769];[ 0.14641023];[ 61.20689002];[ 0.14631646];[1471];[ 0.00022282];4.11375728101e-05;[ 0.00108617];[ 0.0011435];[ 0.00084986];0.000873279028137;[ 0.00085291];[ 0.00586893];[ 0.00482206];[ 0.06566294];[ 0.06978605];[ 0.06539064];[ 0.06947664];[ 0.00024746];4.37434725026e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[660]];Bond;['k'];2.94117647059;[#6X4:1]-[#1:2];[ 0.00119032];[ 0.00121641];[ 0.00117498]
7;1.09226196949;[ 1.0944464];[ 0.22256634];[ 1.08676678];[ 1.09203922];[ 0.98730078];[ 61.24304445];[ 0.00915657];[ 61.20883393];[ 0.00951012];[1472];[ 0.00021751];3.8534019532e-05;[ 0.00108459];[ 0.00114421];[ 0.00086766];0.000812241792689;[ 0.00088249];[ 0.0053069];[ 0.00534026];[ 0.07427768];[ 0.07362518];[ 0.07402027];[ 0.07339766];[ 0.00023672];4.03406763078e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[665]];Bond;['k'];2.20588235294;[#6X4:1]-[#1:2];[ 0.00117027];[ 0.00120315];[ 0.00109612]
8;1.09510138241;[ 1.0945062];[ 0.25677134];[ 1.0887501];[ 1.09510348];[ 2.24502454];[ 61.25391968];[ 0.15088752];[ 61.23105121];[ 0.15064001];[1167];[ 0.00013908];4.35639658492e-05;[ 0.00089489];[ 0.00113266];[ 0.00098104];0.000908112677218;[ 0.00099782];[ 0.0057813];[ 0.00282998];[ 0.08150602];[ 0.07654304];[ 0.08136547];[ 0.07636645];[ 0.00014376];4.28932212633e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[670]];Bond;['k'];1.47058823529;[#6X4:1]-[#1:2];[ 0.00096204];[ 0.00116634];[ 0.00116197]
9;1.09256211012;[ 1.0943188];[ 0.07375182];[ 1.08539422];[ 1.09266232];[ 1.15999474];[ 61.23234874];[ 0.14257722];[ 61.22094325];[ 0.14264259];[1436];[ 0.00022339];3.98077545433e-05;[ 0.00110099];[ 0.00113824];[ 0.00099325];0.000828937754214;[ 0.00093303];[ 0.00530342];[ 0.00626563];[ 0.07232595];[ 0.07028862];[ 0.07221979];[ 0.07021454];[ 0.00024274];4.46631079142e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[675]];Bond;['k'];0.735294117647;[#6X4:1]-[#1:2];[ 0.0012076];[ 0.00121836];[ 0.00115192]
