;A_boot_new_samp;A_expect;A_stddevaway;Anew_expect;Anew_sampled;Anew_stddevaway;E_expect;E_stddevaway;Enew_expect;Enew_stddevaway;N_subsampled;altdvarAnew_boot;altdvarAnew_boot2;altvarAnew_boot;altvarAnew_boot2;dA_boot;dA_boot_new_samp;dA_expect;dAnew_boot;dAnew_expect;dE_boot;dE_expect;dEnew_boot;dEnew_expect;dvarAnew_boot;dvarAnew_boot2;mol_name;new_param;obs_type;param_type;percent_shift;smirks;varAnew_boot;varAnew_boot2;varAnew_samp
0;1.51381775151;[ 1.51482494];[ 6.84932253];[ 1.52992432];[ 1.52297781];[ 0.61740697];[ 61.33162801];[ 0.06088343];[ 61.0342197];[ 0.06248232];[8000];[ 0.00173474];0.00454175031093;[ 0.00608745];[-0.03735173];[ 0.00132064];0.001455949577;[ 0.00134489];[ 0.00916623];[ 0.0112511];[ 0.03033246];[ 0.03017486];[ 0.02978847];[ 0.02955478];[ 0.00175073];0.0;['molecules/AlkEthOH_r0.mol2'];[[300]];Bond;['k'];51.6129032258;[#6X4:1]-[#6X4:2];[ 0.00639957];[ 0.00641504];[ 0.00169623]
1;1.52332775143;[ 1.52406116];[ 0.07222854];[ 1.53248632];[ 1.52333501];[ 0.86512445];[ 61.33276884];[ 0.02296003];[ 61.08195607];[ 0.01940608];[8000];[ 0.00040578];0.00263489145902;[ 0.00194785];[-0.05665327];[ 0.00030361];0.000424460654159;[ 0.0003413];[ 0.00864611];[ 0.01057802];[ 0.02812517];[ 0.03032705];[ 0.02785328];[ 0.0298279];[ 0.00054853];0.0;['molecules/AlkEthOH_r0.mol2'];[[350]];Bond;['k'];43.5483870968;[#6X4:1]-[#6X4:2];[ 0.00209271];[ 0.00273655];[ 0.00156844]
2;1.52418232315;[ 1.52406253];[ 0.07753552];[ 1.53081887];[ 1.52418369];[ 2.49623745];[ 61.33388868];[ 0.01377555];[ 61.12931987];[ 0.01044517];[8000];[ 0.0003655];0.00201899102286;[ 0.00176856];[ 0.00154141];[ 0.00038579];0.000449724532737;[ 0.00033563];[ 0.00670251];[ 0.00265807];[ 0.03167976];[ 0.03074488];[ 0.03116815];[ 0.03029085];[ 0.00046654];0.0;['molecules/AlkEthOH_r0.mol2'];[[400]];Bond;['k'];35.4838709677;[#6X4:1]-[#6X4:2];[ 0.00185923];[ 0.00123653];[ 0.00138002]
3;1.52374168769;[ 1.52401102];[ 0.07428528];[ 1.53094101];[ 1.52376747];[ 0.98498261];[ 61.33247253];[ 0.03263283];[ 61.17444791];[ 0.03407292];[8000];[ 0.00033954];0.00167688401471;[ 0.00168336];[-0.03169466];[ 0.00031721];0.00037431339909;[ 0.00034309];[ 0.00594034];[ 0.00728291];[ 0.03521593];[ 0.03041797];[ 0.03474713];[ 0.03005688];[ 0.00042465];0.0;['molecules/AlkEthOH_r0.mol2'];[[450]];Bond;['k'];27.4193548387;[#6X4:1]-[#6X4:2];[ 0.00176655];[ 0.00210272];[ 0.00125048]
4;1.52489251056;[ 1.52407307];[ 0.1073934];[ 1.52986723];[ 1.52485604];[ 1.17299165];[ 61.33325524];[ 0.00683968];[ 61.22190407];[ 0.00119931];[8000];[ 0.00027281];0.00134837986276;[ 0.00154132];[-0.02426936];[ 0.00033179];0.000387649701024;[ 0.00034042];[ 0.00463706];[ 0.00427215];[ 0.02858776];[ 0.03069061];[ 0.02822621];[ 0.03045864];[ 0.00031932];0.0;['molecules/AlkEthOH_r0.mol2'];[[500]];Bond;['k'];19.3548387097;[#6X4:1]-[#6X4:2];[ 0.00159624];[ 0.00139533];[ 0.00114404]
5;1.47083967548;[ 1.47021738];[ 16.99972037];[ 1.50943945];[ 1.52470752];[ 2.42620272];[ 61.33238984];[ 0.03504424];[ 61.26746186];[ 0.03104161];[8000];[ 0.00545406];0.00511656913677;[ 0.03161389];[-0.0448732];[ 0.00338055];0.00333407977535;[ 0.00316588];[ 0.00566664];[ 0.00629299];[ 0.02915686];[ 0.03068462];[ 0.02894729];[ 0.03051727];[ 0.00527288];0.0;['molecules/AlkEthOH_r0.mol2'];[[550]];Bond;['k'];11.2903225806;[#6X4:1]-[#6X4:2];[ 0.03319147];[ 0.03355136];[ 0.0010086]
6;1.48336377487;[ 1.48340992];[ 15.29882514];[ 1.51568908];[ 1.52401506];[ 1.57318901];[ 61.33224155];[ 0.03980779];[ 61.31365999];[ 0.03968132];[8000];[ 0.00412004];0.00425110270157;[ 0.02088926];[-0.03426658];[ 0.00250185];0.00246481081245;[ 0.00265554];[ 0.0048424];[ 0.00529242];[ 0.03002762];[ 0.03073771];[ 0.02996773];[ 0.03068806];[ 0.00396127];0.0;['molecules/AlkEthOH_r0.mol2'];[[600]];Bond;['k'];3.22580645161;[#6X4:1]-[#6X4:2];[ 0.02195686];[ 0.02107356];[ 0.00093933]
7;1.45907853265;[ 1.45918369];[ 18.95968204];[ 1.49761651];[ 1.5239915];[ 2.92374036];[ 61.33042795];[ 0.09866561];[ 61.35832913];[ 0.0977599];[8000];[ 0.00982557];0.00566124952473;[ 0.04817843];[ 0.01026857];[ 0.00360715];0.00354108188057;[ 0.00342056];[ 0.00792602];[ 0.00902098];[ 0.02902096];[ 0.03078281];[ 0.02907906];[ 0.03086303];[ 0.00937109];6.93889390391e-18;['molecules/AlkEthOH_r0.mol2'];[[650]];Bond;['k'];-4.83870967742;[#6X4:1]-[#6X4:2];[ 0.04971969];[ 0.05739433];[ 0.00088127]
8;1.34435416099;[ 1.34436874];[ 32.98580738];[ 1.42710793];[ 1.52396637];[ 5.96850044];[ 61.33368949];[ 0.00735427];[ 61.40811825];[ 0.00988071];[8000];[ 0.02031126];0.00852761975739;[ 0.14553253];[ 0.03050728];[ 0.00534783];0.00529937606449;[ 0.00544682];[ 0.01582452];[ 0.01622827];[ 0.03044028];[ 0.03050348];[ 0.03064451];[ 0.03070587];[ 0.01805152];2.77555756156e-17;['molecules/AlkEthOH_r0.mol2'];[[700]];Bond;['k'];-12.9032258065;[#6X4:1]-[#6X4:2];[ 0.15261904];[ 0.15533448];[ 0.00085057]
9;1.45306110853;[ 1.4527409];[ 19.37904049];[ 1.4908611];[ 1.52440979];[ 4.07571246];[ 61.33356434];[ 0.0032461];[ 61.45444546];[ 0.0052431];[8000];[ 0.01106877];0.00581934992465;[ 0.05663823];[-0.00571381];[ 0.00365159];0.00370807028809;[ 0.00367901];[ 0.00818274];[ 0.00823137];[ 0.03096569];[ 0.03055378];[ 0.03135106];[ 0.03090597];[ 0.01057161];0.0;['molecules/AlkEthOH_r0.mol2'];[[750]];Bond;['k'];-20.9677419355;[#6X4:1]-[#6X4:2];[ 0.05815932];[ 0.05562816];[ 0.00077498]
