;A_boot_new_samp;A_expect;A_stddevaway;Anew_expect;Anew_sampled;Anew_stddevaway;E_expect;E_stddevaway;Enew_expect;Enew_stddevaway;N_subsampled;altdvarAnew_boot;altdvarAnew_boot2;altvarAnew_boot;altvarAnew_boot2;dA_boot;dA_boot_new_samp;dA_expect;dAnew_boot;dAnew_expect;dE_boot;dE_expect;dEnew_boot;dEnew_expect;dvarAnew_boot;dvarAnew_boot2;mol_name;new_param;obs_type;param_type;percent_shift;smirks;varAnew_boot;varAnew_boot2;varAnew_samp
0;1.54670364316;[ 1.54506093];[ 0.09382112];[ 1.5372982];[ 1.54717933];[ 1.31772949];[-41.66207427];[ 0.10454021];[-41.95026498];[ 1.1054693];[984];[ 0.00025146];4.68221935719e-05;[ 0.00104989];[ 0.00104989];[ 0.00103229];0.00100166084686;[ 0.00101612];[ 0.0074986];[ 0.0074986];[ 0.12166277];[ 0.12533575];[ 0.12108763];[ 0.12481495];[ 0.00034603];[  4.93548848e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[570]];Bond;['k'];8.06451612903;[#6X4:1]-[#6X4:2];[ 0.00110252];[ 0.00109696];[ 0.00107096]
1;1.54550359531;[ 1.54506359];[ 0.09659312];[ 1.54235464];[ 1.54611592];[ 0.64600347];[-41.65607574];[ 0.05699111];[-41.62109294];[ 1.40806748];[984];[ 0.00024283];3.99660853334e-05;[ 0.00082131];[ 0.00082131];[ 0.00101333];0.00104876696889;[ 0.00101453];[ 0.00582238];[ 0.00582238];[ 0.12676032];[ 0.1246528];[ 0.12583504];[ 0.12418546];[ 0.0002345];[  4.86916528e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[575]];Bond;['k'];7.25806451613;[#6X4:1]-[#6X4:2];[ 0.00083443];[ 0.0010698];[ 0.00110464]
2;1.54624704832;[ 1.54523308];[ 0.263055];[ 1.54209567];[ 1.54610911];[ 0.60037434];[-41.64691987];[ 0.01664174];[-41.67208395];[ 0.87457779];[984];[ 0.0002129];4.36461783781e-05;[ 0.00092237];[ 0.00092237];[ 0.00098878];0.00101687212211;[ 0.00101682];[ 0.00668488];[ 0.00668488];[ 0.12809359];[ 0.12329059];[ 0.12771746];[ 0.12296114];[ 0.00033382];[  4.45773873e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[580]];Bond;['k'];6.45161290323;[#6X4:1]-[#6X4:2];[ 0.00093006];[ 0.00101096];[ 0.00109375]
3;1.54689380955;[ 1.54511601];[ 0.14354842];[ 1.53569706];[ 1.54678067];[ 1.61753992];[-41.66187701];[ 0.10399757];[-41.58177826];[ 1.46823953];[984];[ 0.00023835];4.66675881876e-05;[ 0.00100336];[ 0.00100336];[ 0.0010402];0.00101520350682;[ 0.00104778];[ 0.00685214];[ 0.00685214];[ 0.11015574];[ 0.12409298];[ 0.10948471];[ 0.12362652];[ 0.00038016];[  4.43177167e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[585]];Bond;['k'];5.64516129032;[#6X4:1]-[#6X4:2];[ 0.00109397];[ 0.00101876];[ 0.00101826]
4;1.54763466351;[ 1.54521936];[ 0.23980465];[ 1.55053833];[ 1.54749307];[ 0.86207128];[-41.65397436];[ 0.04131224];[-41.71181];[ 0.29119306];[984];[ 0.00023122];4.3365384188e-05;[ 0.00038657];[ 0.00038657];[ 0.00096668];0.00100200269015;[ 0.00105821];[ 0.0035325];[ 0.0035325];[ 0.11908045];[ 0.12109529];[ 0.11851388];[ 0.12071094];[ 0.00011853];[  4.71774906e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[590]];Bond;['k'];4.83870967742;[#6X4:1]-[#6X4:2];[ 0.00041228];[ 0.00109831];[ 0.0010671]
5;1.546505397;[ 1.54506412];[ 0.0953872];[ 1.53789259];[ 1.54637128];[ 1.25470636];[-41.65427865];[ 0.04417515];[-41.748052];[ 0.1455273];[984];[ 0.00023834];4.21849761407e-05;[ 0.00069205];[ 0.00069205];[ 0.0010336];0.000950831207749;[ 0.00103285];[ 0.0067575];[ 0.0067575];[ 0.13061265];[ 0.12013547];[ 0.13043177];[ 0.11972485];[ 0.00019066];[  4.79060321e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[595]];Bond;['k'];4.03225806452;[#6X4:1]-[#6X4:2];[ 0.00077663];[ 0.00110861];[ 0.00097646]
6;1.54664171293;[ 1.54509296];[ 0.12531821];[ 1.54111917];[ 1.54735264];[ 1.00931397];[-41.65878404];[ 0.07793502];[-41.71915053];[ 0.03863752];[984];[ 0.00024672];4.78669486817e-05;[ 0.00076398];[ 0.00076398];[ 0.00095056];0.00101582955263;[ 0.00101629];[ 0.00617595];[ 0.00617595];[ 0.12328679];[ 0.12590482];[ 0.12317073];[ 0.12560828];[ 0.00019995];[  4.43840826e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[600]];Bond;['k'];3.22580645161;[#6X4:1]-[#6X4:2];[ 0.00078262];[ 0.00103786];[ 0.00100567]
7;1.54512170569;[ 1.5451342];[ 0.16683271];[ 1.54328017];[ 1.5444357];[ 0.19565045];[-41.65232472];[ 0.02710622];[-41.80334014];[ 0.85315027];[984];[ 0.00023506];4.39336655974e-05;[ 0.00059169];[ 0.00059169];[ 0.00090444];0.000916900416232;[ 0.00101061];[ 0.00590609];[ 0.00590609];[ 0.12287554];[ 0.12370151];[ 0.12280447];[ 0.12351192];[ 0.0001559];[  4.77928202e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[605]];Bond;['k'];2.41935483871;[#6X4:1]-[#6X4:2];[ 0.00059481];[ 0.00108597];[ 0.00103288]
8;1.54586972036;[ 1.54523683];[ 0.2668505];[ 1.54860131];[ 1.54555311];[ 0.74971274];[-41.63994186];[ 0.07430143];[-41.47398621];[ 1.71052412];[984];[ 0.00024898];4.70839333017e-05;[ 0.00048121];[ 0.00048121];[ 0.00097598];0.00105686842294;[ 0.00101641];[ 0.00406582];[ 0.00406582];[ 0.12422645];[ 0.12152909];[ 0.12400428];[ 0.12139453];[ 0.00013609];[  4.37203418e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[610]];Bond;['k'];1.61290322581;[#6X4:1]-[#6X4:2];[ 0.00049408];[ 0.0009812];[ 0.00102592]
9;1.54619954984;[ 1.54515045];[ 0.18421306];[ 1.54728706];[ 1.54593299];[ 0.31761863];[-41.64851902];[ 0.0034919];[-41.49694027];[ 1.29926148];[984];[ 0.00023464];4.42495980064e-05;[ 0.00058955];[ 0.00058955];[ 0.00110552];0.000954511075155;[ 0.00100349];[ 0.00426319];[ 0.00426319];[ 0.11993155];[ 0.1296218];[ 0.11987992];[ 0.12958346];[ 0.00020092];[  4.26492565e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[615]];Bond;['k'];0.806451612903;[#6X4:1]-[#6X4:2];[ 0.00059029];[ 0.00103134];[ 0.00097437]
10;1.54577991692;[ 1.54505653];[ 0.08760939];[ 1.54048242];[ 1.54483265];[ 0.73613322];[-41.64188814];[ 0.05433448];[-41.64179688];[ 0.0550345];[984];[ 0.00027046];4.26793946989e-05;[ 0.00075652];[ 0.00075652];[ 0.00099662];0.000994556325438;[ 0.00103797];[ 0.00590957];[ 0.00590957];[ 0.13010355];[ 0.13036849];[ 0.13010355];[ 0.13036849];[ 0.00025712];[  5.33678078e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[620]];Bond;['k'];0.0;[#6X4:1]-[#6X4:2];[ 0.0007962];[ 0.00110794];[ 0.00102611]
11;1.5455457568;[ 1.54515396];[ 0.18816934];[ 1.54436152];[ 1.54538449];[ 0.16156726];[-41.63437115];[ 0.11733022];[-41.74453447];[ 0.89877022];[984];[ 0.0002385];4.23592794325e-05;[ 0.00069832];[ 0.00069832];[ 0.00103755];0.000971094041131;[ 0.00100102];[ 0.00633159];[ 0.00633159];[ 0.12613181];[ 0.12443931];[ 0.12619029];[ 0.12449706];[ 0.00019288];[  4.72730699e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[625]];Bond;['k'];-0.806451612903;[#6X4:1]-[#6X4:2];[ 0.00069835];[ 0.00103636];[ 0.0009435]
12;1.54552876809;[ 1.5452152];[ 0.23530722];[ 1.54948588];[ 1.54587256];[ 0.93820249];[-41.64304153];[ 0.04522914];[-41.63063313];[ 0.10918636];[984];[ 0.00023355];4.54465026633e-05;[ 0.00048357];[ 0.00048357];[ 0.00105965];0.000949779342807;[ 0.00106075];[ 0.00385132];[ 0.00385132];[ 0.12850878];[ 0.13111276];[ 0.12861847];[ 0.13119164];[ 0.00013547];[  4.32152355e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[630]];Bond;['k'];-1.61290322581;[#6X4:1]-[#6X4:2];[ 0.00048973];[ 0.00102889];[ 0.00092671]
13;1.54452392687;[ 1.54522696];[ 0.25718832];[ 1.52910794];[ 1.54431107];[ 3.22760549];[-41.63442815];[ 0.11158908];[-41.61220228];[ 0.09360249];[984];[ 0.00025121];4.1876123637e-05;[ 0.00083801];[ 0.00083801];[ 0.00107423];0.000917420644968;[ 0.00101623];[ 0.00471034];[ 0.00471034];[ 0.12531559];[ 0.13033081];[ 0.12545385];[ 0.13060453];[ 0.00010679];[  5.46272584e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[635]];Bond;['k'];-2.41935483871;[#6X4:1]-[#6X4:2];[ 0.001084];[ 0.00128326];[ 0.00087602]
14;1.54377942573;[ 1.54514081];[ 0.17065891];[ 1.53088587];[ 1.54378429];[ 2.4251633];[-41.65162922];[ 0.02177037];[-41.84255436];[ 2.11605294];[984];[ 0.00025266];4.30151925947e-05;[ 0.0009325];[ 0.0009325];[ 0.00100536];0.00105388786769;[ 0.00102669];[ 0.00531858];[ 0.00531858];[ 0.12959525];[ 0.12207302];[ 0.12984197];[ 0.12235441];[ 0.00031685];[  5.38582745e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[640]];Bond;['k'];-3.22580645161;[#6X4:1]-[#6X4:2];[ 0.0011304];[ 0.00126289];[ 0.00093489]
15;1.5434270337;[ 1.54510662];[ 0.14249559];[ 1.53620904];[ 1.54316172];[ 1.42486654];[-41.64026309];[ 0.07110179];[-41.55321548];[ 0.11470069];[984];[ 0.00025368];4.18144584752e-05;[ 0.00075246];[ 0.00075246];[ 0.00098195];0.000948076862972;[ 0.00098964];[ 0.00487953];[ 0.00487953];[ 0.12281392];[ 0.12248014];[ 0.12316898];[ 0.12292038];[ 0.00016558];[  4.47767236e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[645]];Bond;['k'];-4.03225806452;[#6X4:1]-[#6X4:2];[ 0.00084828];[ 0.00108882];[ 0.00095986]
16;1.54345241336;[ 1.5452264];[ 0.25590488];[ 1.5413194];[ 1.54322058];[ 0.31738178];[-41.64407592];[ 0.03875145];[-41.81996137];[ 2.1229323];[984];[ 0.00025486];4.7933683984e-05;[ 0.00064445];[ 0.00064445];[ 0.00105323];0.0010007383574;[ 0.00101914];[ 0.00599021];[ 0.00599021];[ 0.12515421];[ 0.12633653];[ 0.12557123];[ 0.12670129];[ 0.00024877];[  4.21544943e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[650]];Bond;['k'];-4.83870967742;[#6X4:1]-[#6X4:2];[ 0.00065631];[ 0.00100396];[ 0.00095048]
17;1.54329442735;[ 1.54512757];[ 0.16241221];[ 1.52593645];[ 1.54363297];[ 2.91276646];[-41.65625858];[ 0.05956107];[-41.73338565];[ 1.61902361];[984];[ 0.00028103];4.47844700447e-05;[ 0.0012195];[ 0.0012195];[ 0.00105429];0.000976969429549;[ 0.0009973];[ 0.0060755];[ 0.0060755];[ 0.11972089];[ 0.12234399];[ 0.11971745];[ 0.12274927];[ 0.00050225];[  6.47892518e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[655]];Bond;['k'];-5.64516129032;[#6X4:1]-[#6X4:2];[ 0.0016776];[ 0.00144609];[ 0.00095469]
18;1.54458077719;[ 1.54524535];[ 0.27768171];[ 1.54098877];[ 1.54450915];[ 0.50840405];[-41.66393914];[ 0.12048174];[-41.54549954];[ 0.21785786];[984];[ 0.00027195];4.28763263543e-05;[ 0.0009361];[ 0.0009361];[ 0.00107042];0.000960028237695;[ 0.00100746];[ 0.00692438];[ 0.00692438];[ 0.11034033];[ 0.1242304];[ 0.11069615];[ 0.12475697];[ 0.00033014];[  4.15633065e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[660]];Bond;['k'];-6.45161290323;[#6X4:1]-[#6X4:2];[ 0.00094666];[ 0.00096859];[ 0.00088372]
19;1.54380211623;[ 1.54510493];[ 0.13798563];[ 1.5373487];[ 1.54277191];[ 0.79406253];[-41.6589038];[ 0.07608271];[-41.32461908];[ 1.35203277];[984];[ 0.00027453];4.14045477789e-05;[ 0.00104856];[ 0.00104856];[ 0.00103236];0.000908616649655;[ 0.00100974];[ 0.0068297];[ 0.0068297];[ 0.13840451];[ 0.13054417];[ 0.13905007];[ 0.13118747];[ 0.00033281];[  4.77704964e-05];['Mol2_files/AlkEthOH_r48.mol2'];[[665]];Bond;['k'];-7.25806451613;[#6X4:1]-[#6X4:2];[ 0.00107914];[ 0.00106468];[ 0.00096465]
