;A_boot_new_samp;A_expect;A_stddevaway;Anew_expect;Anew_sampled;Anew_stddevaway;E_expect;E_stddevaway;Enew_expect;Enew_stddevaway;N_subsampled;altdvarAnew_boot;altdvarAnew_boot2;altvarAnew_boot;altvarAnew_boot2;dA_boot;dA_boot_new_samp;dA_expect;dAnew_boot;dAnew_expect;dE_boot;dE_expect;dEnew_boot;dEnew_expect;dvarAnew_boot;dvarAnew_boot2;mol_name;new_param;obs_type;param_type;percent_shift;smirks;varAnew_boot;varAnew_boot2;varAnew_samp
0;0.992665398038;[ 1.09424429];[ 0.00599617];[ 1.07169393];[ 0.99267269];[ 3.47697068];[ 61.24594097];[ 0.04576603];[ 75.86662021];[ 0.0770774];[1240];[ 0.00066735];0.000591957905235;[ 0.00130259];[ 0.0006117];[ 0.00095189];0.000959293969888;[ 0.00095099];[ 0.02094635];[ 0.02272704];[ 0.07621857];[ 0.07802015];[ 0.15466279];[ 0.15324433];[ 0.00085094];0.000730331509384;['Mol2_files/AlkEthOH_r0.mol2'];[[ 0.99]];Bond;['length'];9.17431192661;[#6X4:1]-[#1:2];[ 0.00224544];[ 0.0007905];[ 0.0011443]
1;1.00297970271;[ 1.09411056];[ 0.14661299];[ 1.07283794];[ 1.00291241];[ 12.19001984];[ 61.2616135];[ 0.24422776];[ 73.19096045];[ 0.0009506];[1230];[ 0.00065951];0.000662155961619;[ 0.00139873];[ 0.00080129];[ 0.00090563];0.000966754695853;[ 0.00095097];[ 0.02242884];[ 0.00573629];[ 0.07665146];[ 0.07879204];[ 0.12289509];[ 0.14173242];[ 0.00078391];0.000757074406059;['Mol2_files/AlkEthOH_r0.mol2'];[[ 1.]];Bond;['length'];8.25688073394;[#6X4:1]-[#1:2];[ 0.00235053];[ 0.00096688];[ 0.00111225]
2;1.01371382702;[ 1.09450716];[ 0.28212548];[ 1.07533234];[ 1.01368879];[ 19.82697382];[ 61.21753927];[ 0.34452341];[ 70.72763282];[ 0.39435316];[1355];[ 0.00059332];0.000673846220203;[ 0.00142367];[ 0.00091449];[ 0.00079756];0.000851798683664;[ 0.00091155];[ 0.01976671];[ 0.00310908];[ 0.06812061];[ 0.07207355];[ 0.11739945];[ 0.12067037];[ 0.0006835];0.000757168915177;['Mol2_files/AlkEthOH_r0.mol2'];[[ 1.01]];Bond;['length'];7.33944954128;[#6X4:1]-[#1:2];[ 0.00218305];[ 0.00108153];[ 0.00116488]
3;1.02525922571;[ 1.09436545];[ 0.12909672];[ 1.07842851];[ 1.02504873];[ 10.90812829];[ 61.24105077];[ 0.01945981];[ 68.6274792];[ 0.03731878];[1472];[ 0.00058186];0.000530467528559;[ 0.00145208];[ 0.00099889];[ 0.00097843];0.000889122383769;[ 0.00089439];[ 0.0199869];[ 0.00489358];[ 0.06779616];[ 0.06780748];[ 0.10287065];[ 0.11078083];[ 0.00066699];0.000618156205396;['Mol2_files/AlkEthOH_r0.mol2'];[[ 1.02]];Bond;['length'];6.42201834862;[#6X4:1]-[#1:2];[ 0.0021005];[ 0.00114554];[ 0.00121608]
4;1.03428465185;[ 1.09428659];[ 0.04024659];[ 1.07804901];[ 1.03416792];[ 2.75663171];[ 61.25006463];[ 0.10736917];[ 66.77650011];[ 0.16515832];[1441];[ 0.00048924];0.000517402942188;[ 0.00148328];[ 0.00114792];[ 0.00092008];0.000819738771159;[ 0.00090948];[ 0.01699596];[ 0.01591837];[ 0.07108096];[ 0.07166246];[ 0.1020385];[ 0.09986091];[ 0.00058666];0.000561771896212;['Mol2_files/AlkEthOH_r0.mol2'];[[ 1.03]];Bond;['length'];5.50458715596;[#6X4:1]-[#1:2];[ 0.00203567];[ 0.0012596];[ 0.00107642]
5;1.04417521545;[ 1.09437316];[ 0.13931539];[ 1.08262336];[ 1.04423247];[ 2.27582999];[ 61.24445229];[ 0.0303474];[ 65.15744163];[ 0.03166291];[1472];[ 0.00041264];0.000431628323919;[ 0.0014347];[ 0.00130943];[ 0.00088736];0.000891164903558;[ 0.00088411];[ 0.01480697];[ 0.01686896];[ 0.07010972];[ 0.0686054];[ 0.08964576];[ 0.0934676];[ 0.0004941];0.00045140739466;['Mol2_files/AlkEthOH_r0.mol2'];[[ 1.04]];Bond;['length'];4.5871559633;[#6X4:1]-[#1:2];[ 0.00178772];[ 0.00139815];[ 0.00113351]
6;1.05193202197;[ 1.09449336];[ 0.27849629];[ 1.08394986];[ 1.05213115];[ 2.56957584];[ 61.2417145];[ 0.00916053];[ 63.83513052];[ 0.02681263];[1472];[ 0.00034694];0.000376826797137;[ 0.00132754];[ 0.0014104];[ 0.00087754];0.000796778196114;[ 0.00087386];[ 0.01355295];[ 0.01238286];[ 0.06940834];[ 0.07158892];[ 0.08488326];[ 0.08710787];[ 0.00038675];0.000386862263378;['Mol2_files/AlkEthOH_r0.mol2'];[[ 1.05]];Bond;['length'];3.66972477064;[#6X4:1]-[#1:2];[ 0.00162049];[ 0.00146987];[ 0.00113129]
7;1.06382814348;[ 1.09443419];[ 0.20780612];[ 1.08276277];[ 1.06372641];[ 1.87573157];[ 61.23855274];[ 0.05363432];[ 62.76674566];[ 0.13162665];[1472];[ 0.0003328];0.000247234188665;[ 0.00128037];[ 0.00135425];[ 0.00079443];0.000842410807768;[ 0.0008864];[ 0.01055255];[ 0.01014877];[ 0.0696294];[ 0.07117742];[ 0.07961233];[ 0.07933888];[ 0.00028557];0.000256388305238;['Mol2_files/AlkEthOH_r0.mol2'];[[ 1.06]];Bond;['length'];2.75229357798;[#6X4:1]-[#1:2];[ 0.00152685];[ 0.00140596];[ 0.00112325]
8;1.07412356706;[ 1.09436021];[ 0.12824591];[ 1.08299058];[ 1.07413181];[ 1.24364959];[ 61.23003532];[ 0.1741805];[ 61.98115079];[ 0.16735188];[1472];[ 0.00029712];0.000151709608334;[ 0.00115833];[ 0.00127182];[ 0.00084714];0.000847082768288;[ 0.00085946];[ 0.0085804];[ 0.0071232];[ 0.06622649];[ 0.07081717];[ 0.07169597];[ 0.07428554];[ 0.00024046];0.000154025485829;['Mol2_files/AlkEthOH_r0.mol2'];[[ 1.07]];Bond;['length'];1.83486238532;[#6X4:1]-[#1:2];[ 0.00135951];[ 0.00134563];[ 0.00115435]
9;1.08421498262;[ 1.09435917];[ 0.12255216];[ 1.08324827];[ 1.08439998];[ 0.38278268];[ 61.24275102];[ 0.0054326];[ 61.48253738];[ 0.00785718];[1472];[ 0.00024723];5.87133983222e-05;[ 0.00107472];[ 0.00116858];[ 0.00083278];0.000858271391356;[ 0.0008909];[ 0.00688004];[ 0.00300879];[ 0.07693931];[ 0.07008196];[ 0.07748277];[ 0.07139037];[ 0.00023761];6.09113869554e-05;['Mol2_files/AlkEthOH_r0.mol2'];[[ 1.08]];Bond;['length'];0.917431192661;[#6X4:1]-[#1:2];[ 0.00124541];[ 0.00126697];[ 0.00113859]
