;A_boot_new_samp;A_expect;A_stddevaway;Anew_expect;Anew_sampled;Anew_stddevaway;E_expect;E_stddevaway;Enew_expect;Enew_stddevaway;N_subsampled;altdvarAnew_boot;altdvarAnew_boot2;altvarAnew_boot;altvarAnew_boot2;dA_boot;dA_boot_new_samp;dA_expect;dAnew_boot;dAnew_expect;dE_boot;dE_expect;dEnew_boot;dEnew_expect;dvarAnew_boot;dvarAnew_boot2;mol_name;new_param;obs_type;param_type;percent_shift;smirks;varAnew_boot;varAnew_boot2;varAnew_samp
0;1.25304789892;[ 1.53831472];[ 0.21855623];[ 1.47720769];[ 1.25305552];[ 1178.14294309];[-9.99237304];[ 0.0458326];[ 167.60699651];[ 0.04736845];[7852];[  5.31471349e-05];0.0349786606584;[  3.01652472e-05];[ 0.02790404];[ 0.00035946];0.000336796902077;[ 0.00036];[ 0.01277759];[ 0.00019026];[ 0.04614887];[ 0.04690251];[ 0.15571396];[ 0.16693413];[ 0.00136081];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.2]];Bond;['length'];21.3630406291;[#6X4:1]-[#6X4:2];[ 0.00392623];[ 0.00484409];[ 0.00091893]
1;1.25236427231;[ 1.51270492];[ 11.1389992];[ 1.47789247];[ 1.27349096];[ 456.57935134];[-9.99399142];[ 0.01120024];[ 142.30079234];[ 0.10048141];[7852];[  7.21838306e-05];0.0384963515059;[  3.99739403e-05];[ 0.02669724];[ 0.00219034];0.00181794243996;[ 0.00229205];[ 0.01299053];[ 0.00044768];[ 0.0444531];[ 0.04743525];[ 0.15992041];[ 0.15330949];[ 0.00075219];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.225]];Bond;['length'];19.7247706422;[#6X4:1]-[#6X4:2];[ 0.00143335];[ 0.00183423];[ 0.00092688]
2;1.29356292453;[ 1.53823931];[ 0.00922332];[ 1.48038667];[ 1.29365407];[ 584.72988704];[-10.00185941];[ 0.15573867];[ 118.94804049];[ 0.16131541];[7852];[  9.41109167e-05];0.0375857195229;[  5.88089265e-05];[ 0.02688124];[ 0.00035287];0.000331128107392;[ 0.00035386];[ 0.01470508];[ 0.00031935];[ 0.04406908];[ 0.04710908];[ 0.13598581];[ 0.14111855];[ 0.001432];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.25]];Bond;['length'];18.0865006553;[#6X4:1]-[#6X4:2];[ 0.003622];[ 0.00489779];[ 0.00094127]
3;1.25002515828;[ 1.46149869];[ 20.4918861];[ 1.47893192];[ 1.31567555];[ 128.35728409];[-9.98458797];[ 0.21160523];[ 97.57798481];[ 0.11570701];[7852];[  6.59092628e-05];0.0376725606785;[  6.07421595e-05];[ 0.02291389];[ 0.00360886];0.00311943275274;[ 0.00374477];[ 0.01271146];[ 0.00127189];[ 0.04337373];[ 0.04694937];[ 0.1309153];[ 0.13025778];[ 0.0006686];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.275]];Bond;['length'];16.4482306684;[#6X4:1]-[#6X4:2];[ 0.00054387];[  6.10120232e-05];[ 0.00092946]
4;1.33540092424;[ 1.53821381];[ 0.06322605];[ 1.48121384];[ 1.33540113];[ 32.57693275];[-9.99875055];[ 0.08868933];[ 78.0926357];[ 0.00095391];[7852];[ 0.00010963];0.0355542832;[  9.40058996e-05];[ 0.01174821];[ 0.00033219];0.000358343335689;[ 0.00035157];[ 0.0139351];[ 0.00447595];[ 0.04666687];[ 0.04767028];[ 0.11311993];[ 0.12018001];[ 0.0013386];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.3]];Bond;['length'];14.8099606815;[#6X4:1]-[#6X4:2];[ 0.00353656];[ 0.00429371];[ 0.00094138]
5;1.33072403409;[ 1.50804697];[ 11.51562884];[ 1.48242198];[ 1.35735337];[ 29.06736448];[-9.99070682];[ 0.08153855];[ 60.56838671];[ 0.08026162];[7852];[ 0.00057562];0.0372595245322;[ 0.00020271];[ 0.01131821];[ 0.0023454];0.00204926469948;[ 0.00262157];[ 0.01311455];[ 0.00430272];[ 0.05030536];[ 0.04679859];[ 0.10733257];[ 0.10911384];[ 0.00068851];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.325]];Bond;['length'];13.1716906946;[#6X4:1]-[#6X4:2];[ 0.00103207];[ 0.0009664];[ 0.0009431]
6;1.3793838922;[ 1.53822132];[ 0.04179979];[ 1.48477232];[ 1.37943105];[ 53.95127986];[-9.99471143];[ 0.00402253];[ 44.96245418];[ 0.01837113];[7852];[ 0.000102];0.0373108520359;[ 0.00014934];[-0.04422267];[ 0.00033567];0.00034536983318;[ 0.00035229];[ 0.01138214];[ 0.00195253];[ 0.04823262];[ 0.04691807];[ 0.09477349];[ 0.0970471];[ 0.00108665];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.35]];Bond;['length'];11.5334207077;[#6X4:1]-[#6X4:2];[ 0.00313543];[ 0.00208526];[ 0.00097233]
7;1.34945793493;[ 1.48142342];[ 16.5237626];[ 1.48748348];[ 1.40115625];[ 25.44775669];[-9.9967565];[ 0.04729666];[ 31.30085779];[ 0.06233344];[7852];[ 0.00127431];0.0354261354216;[ 0.00060369];[-0.04524926];[ 0.00333322];0.00302334450281;[ 0.00343824];[ 0.01020927];[ 0.00339233];[ 0.04889816];[ 0.04722953];[ 0.08015931];[ 0.08803056];[ 0.00140825];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.375]];Bond;['length'];9.89515072084;[#6X4:1]-[#6X4:2];[ 0.0007588];[ 0.00061938];[ 0.00098802]
8;1.41713721384;[ 1.53134265];[ 5.77832932];[ 1.49004502];[ 1.42349412];[ 21.13621887];[-9.99505672];[ 0.01153216];[ 19.59294724];[ 0.09067822];[7852];[ 0.00030266];0.0351212772553;[ 0.00028593];[-0.0334597];[ 0.00129839];0.00121264497214;[ 0.00119297];[ 0.00888393];[ 0.00314867];[ 0.04628755];[ 0.0463063];[ 0.0715436];[ 0.07713225];[ 0.00068335];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.4]];Bond;['length'];8.25688073395;[#6X4:1]-[#6X4:2];[ 0.0020686];[ 0.00190813];[ 0.00098009]
9;1.4437717762;[ 1.53649091];[ 2.28031764];[ 1.49353372];[ 1.44538647];[ 64.40125882];[-9.99688912];[ 0.0499066];[ 9.80315108];[ 0.00128784];[7852];[ 0.0003004];0.0330212026605;[ 0.00030036];[-0.03210849];[ 0.00066617];0.000653195233111;[ 0.0007653];[ 0.00669234];[ 0.00074761];[ 0.04942556];[ 0.04741679];[ 0.07023113];[ 0.06993324];[ 0.00049636];0.0;['molecules/AlkEthOH_c100.mol2'];[[ 1.425]];Bond;['length'];6.61861074705;[#6X4:1]-[#6X4:2];[ 0.00219075];[ 0.00198851];[ 0.00095373]
